Invoice Date,Quarter,Financial Year,Department,Generic Name,Strength In MG,Final Country,Pharmacopoeia,Total Qty,Wastage,API Requirement in KG,Market
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Other
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
26-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
27-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
27-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
27-Aug-25,2,2025,GCC,MEROPENEM,2000,INDIA,IP,100,1.41,0.282,Private
27-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
27-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
28-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
28-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
28-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
28-Aug-25,2,2025,IMD,MEROPENEM,1000,INDIA,IP,4000,1.41,5.64,Tender
28-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
28-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
28-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
28-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
28-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
28-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
28-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
28-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
29-Aug-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,288,1.41,0.05076,Private
29-Aug-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
29-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
29-Aug-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
29-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
29-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,1512,1.41,1.06596,Other
29-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
29-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Other
29-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
29-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Other
29-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
30-Aug-25,2,2025,I.B. (AFRICA),MEROPENEM,1000,ZIMBABWE,USP,2000,1.41,2.82,Tender
30-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
30-Aug-25,2,2025,I.B. (SOUTH EAST ASIA),MEROPENEM,1000,PHILIPPINES,USP,5000,1.41,7.05,Private
30-Aug-25,2,2025,I.B. (SOUTH EAST ASIA),MEROPENEM,1000,PHILIPPINES,USP,41,1.41,0.05781,Private
30-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
30-Aug-25,2,2025,GBU,MEROPENEM,2000,INDIA,IP,20,1.41,0.0564,Private
30-Aug-25,2,2025,IMD,MEROPENEM,1000,INDIA,IP,3000,1.41,4.23,Other
30-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Other
30-Aug-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Private
30-Aug-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Other
30-Aug-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
30-Aug-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
30-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
30-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
30-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
30-Aug-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Other
30-Aug-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Other
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,2000,INDIA,IP,20,1.41,0.0564,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,560,1.41,0.7896,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,288,1.41,0.20304,Tender
1-Sep-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
2-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,125,INDIA,IP,288,1.41,0.05076,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Sep-25,2,2025,IMD,MEROPENEM,500,INDIA,IP,300,1.41,0.2115,Tender
3-Sep-25,2,2025,IMD,MEROPENEM,1000,INDIA,IP,600,1.41,0.846,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
3-Sep-25,2,2025,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
